user_id,signup_date,segment,target_role,resume_uploaded,assessment_completed,roadmap_generated,first_task_completed,d7_active,d30_active
U04613,2026-06-28,Fresh graduate,Software Engineer,1,1,1,0,0,0
U04614,2026-02-27,Fresh graduate,Product Manager,1,1,1,0,0,0
U04615,2026-01-03,Final-year student,Product Manager,1,1,1,0,0,0
U04616,2026-05-31,Final-year student,Product Manager,1,1,1,1,0,0
U04617,2026-06-17,Final-year student,Product Manager,1,1,1,1,1,0
U04618,2026-04-28,Fresh graduate,Product Manager,1,1,0,0,0,0
U04619,2026-04-25,Final-year student,Software Engineer,1,0,0,0,0,0
U04620,2026-03-05,Fresh graduate,Software Engineer,0,0,0,0,0,0
U04621,2026-03-06,Final-year student,Product Manager,1,1,1,1,1,0
U04622,2026-06-14,Working professional,Software Engineer,1,0,0,0,0,0
U04623,2026-06-04,Fresh graduate,Marketing,0,0,0,0,0,0
U04624,2026-03-31,Working professional,Software Engineer,1,1,0,0,0,0
U04625,2026-02-26,Final-year student,Data Analyst,1,0,0,0,0,0
U04626,2026-02-03,Fresh graduate,Software Engineer,1,1,1,1,1,0
U04627,2026-01-02,Working professional,Product Manager,1,1,1,1,0,0
U04628,2026-03-28,Final-year student,Product Manager,1,1,0,0,0,0
U04629,2026-04-10,Final-year student,Marketing,0,0,0,0,0,0
U04630,2026-05-02,Final-year student,Software Engineer,1,1,0,0,0,0
U04631,2026-05-25,Final-year student,Data Analyst,1,1,1,1,1,0
U04632,2026-03-08,Final-year student,Marketing,1,1,1,1,0,0
U04633,2026-01-31,Final-year student,Product Manager,1,1,1,0,0,0
U04634,2026-06-01,Final-year student,Product Manager,1,1,0,0,0,0
U04635,2026-05-18,Fresh graduate,Software Engineer,1,1,1,1,0,0
U04636,2026-04-06,Final-year student,Product Manager,1,1,1,0,0,0
U04637,2026-01-08,Final-year student,Software Engineer,1,1,0,0,0,0
U04638,2026-03-26,Fresh graduate,Data Analyst,1,0,0,0,0,0
U04639,2026-04-22,Final-year student,Software Engineer,1,1,1,1,0,0
U04640,2026-06-04,Final-year student,Product Manager,1,1,1,1,1,0
U04641,2026-04-02,Final-year student,Software Engineer,1,1,1,1,0,0
U04642,2026-03-25,Final-year student,Product Manager,1,0,0,0,0,0
U04643,2026-03-10,Fresh graduate,Data Analyst,1,1,0,0,0,0
U04644,2026-03-16,Final-year student,Product Manager,1,0,0,0,0,0
U04645,2026-01-03,Final-year student,Data Analyst,1,1,1,1,0,0
U04646,2026-01-19,Working professional,Product Manager,0,0,0,0,0,0
U04647,2026-05-17,Working professional,Product Manager,1,1,1,1,0,0
U04648,2026-03-07,Final-year student,Product Manager,1,1,1,0,0,0
U04649,2026-06-03,Final-year student,Product Manager,1,1,1,0,0,0
U04650,2026-03-13,Fresh graduate,Product Manager,1,1,0,0,0,0
U04651,2026-06-29,Working professional,Data Analyst,1,1,1,0,0,0
U04652,2026-02-02,Working professional,Data Analyst,1,1,1,1,0,0
U04653,2026-02-03,Final-year student,Product Manager,1,0,0,0,0,0
U04654,2026-04-16,Final-year student,Software Engineer,1,1,1,0,0,0
U04655,2026-05-25,Final-year student,Data Analyst,1,1,0,0,0,0
U04656,2026-01-26,Working professional,Data Analyst,0,0,0,0,0,0
U04657,2026-04-01,Working professional,Product Manager,1,1,1,0,0,0
U04658,2026-02-10,Final-year student,Product Manager,1,1,1,0,0,0
U04659,2026-05-13,Fresh graduate,Marketing,0,0,0,0,0,0
U04660,2026-04-11,Final-year student,Product Manager,0,0,0,0,0,0
U04661,2026-04-28,Fresh graduate,Product Manager,1,1,1,1,1,0
U04662,2026-02-18,Working professional,Data Analyst,1,0,0,0,0,0
U04663,2026-02-21,Fresh graduate,Product Manager,1,1,1,0,0,0
U04664,2026-04-26,Final-year student,Data Analyst,1,1,1,1,0,0
U04665,2026-03-05,Fresh graduate,Product Manager,0,0,0,0,0,0
U04666,2026-05-05,Final-year student,Software Engineer,1,1,1,1,0,0
U04667,2026-01-28,Working professional,Marketing,1,0,0,0,0,0
U04668,2026-02-24,Final-year student,Marketing,1,1,0,0,0,0
U04669,2026-01-19,Working professional,Marketing,0,0,0,0,0,0
U04670,2026-01-16,Final-year student,Data Analyst,0,0,0,0,0,0
U04671,2026-02-17,Final-year student,Product Manager,1,1,1,1,0,0
U04672,2026-03-30,Final-year student,Marketing,1,1,0,0,0,0
U04673,2026-01-26,Final-year student,Marketing,1,0,0,0,0,0
U04674,2026-01-17,Final-year student,Product Manager,1,1,0,0,0,0
U04675,2026-06-07,Fresh graduate,Product Manager,1,1,0,0,0,0
U04676,2026-04-03,Final-year student,Product Manager,0,0,0,0,0,0
U04677,2026-05-09,Final-year student,Software Engineer,1,1,1,1,1,0
U04678,2026-05-11,Final-year student,Software Engineer,1,1,1,1,1,1
U04679,2026-01-19,Final-year student,Product Manager,1,0,0,0,0,0
U04680,2026-04-22,Working professional,Product Manager,1,1,1,0,0,0
U04681,2026-06-04,Working professional,Software Engineer,1,1,0,0,0,0
U04682,2026-03-22,Final-year student,Product Manager,0,0,0,0,0,0
U04683,2026-06-05,Fresh graduate,Marketing,0,0,0,0,0,0
U04684,2026-06-20,Fresh graduate,Product Manager,0,0,0,0,0,0
U04685,2026-04-09,Working professional,Product Manager,1,1,1,1,0,0
U04686,2026-01-19,Final-year student,Product Manager,1,1,1,0,0,0
U04687,2026-04-22,Final-year student,Data Analyst,0,0,0,0,0,0
U04688,2026-06-08,Fresh graduate,Data Analyst,1,1,1,1,0,0
U04689,2026-04-15,Working professional,Product Manager,0,0,0,0,0,0
U04690,2026-05-25,Fresh graduate,Product Manager,1,1,0,0,0,0
U04691,2026-04-07,Fresh graduate,Product Manager,1,1,1,1,1,0
U04692,2026-03-17,Final-year student,Product Manager,1,0,0,0,0,0
U04693,2026-06-20,Fresh graduate,Software Engineer,1,1,0,0,0,0
U04694,2026-01-28,Working professional,Product Manager,1,0,0,0,0,0
U04695,2026-03-22,Final-year student,Product Manager,1,1,0,0,0,0
U04696,2026-01-29,Fresh graduate,Product Manager,1,1,1,1,0,0
U04697,2026-04-28,Final-year student,Product Manager,1,1,1,0,0,0
U04698,2026-06-15,Fresh graduate,Product Manager,1,1,0,0,0,0
U04699,2026-06-29,Fresh graduate,Product Manager,1,0,0,0,0,0
U04700,2026-02-12,Fresh graduate,Product Manager,1,1,1,0,0,0
U04701,2026-05-11,Working professional,Product Manager,0,0,0,0,0,0
U04702,2026-06-07,Final-year student,Product Manager,1,1,1,0,0,0
U04703,2026-05-31,Final-year student,Marketing,1,1,1,0,0,0
U04704,2026-04-01,Final-year student,Product Manager,1,1,1,1,1,0
U04705,2026-02-01,Final-year student,Product Manager,1,1,1,1,0,0
U04706,2026-03-25,Final-year student,Product Manager,1,1,1,1,1,0
U04707,2026-05-20,Final-year student,Data Analyst,0,0,0,0,0,0
U04708,2026-04-22,Final-year student,Marketing,1,1,1,1,0,0
U04709,2026-03-11,Final-year student,Data Analyst,1,1,0,0,0,0
U04710,2026-02-08,Final-year student,Software Engineer,1,1,1,0,0,0
U04711,2026-04-28,Fresh graduate,Data Analyst,1,1,1,1,0,0
U04712,2026-03-19,Final-year student,Product Manager,1,1,1,0,0,0
U04713,2026-03-26,Fresh graduate,Data Analyst,1,1,1,1,0,0
U04714,2026-06-18,Working professional,Data Analyst,1,1,0,0,0,0
U04715,2026-01-02,Fresh graduate,Product Manager,1,0,0,0,0,0
U04716,2026-02-12,Final-year student,Product Manager,1,1,1,0,0,0
U04717,2026-06-15,Final-year student,Product Manager,1,1,0,0,0,0
U04718,2026-06-15,Fresh graduate,Product Manager,1,1,1,1,0,0
U04719,2026-02-24,Fresh graduate,Data Analyst,1,1,1,0,0,0
U04720,2026-06-28,Final-year student,Product Manager,0,0,0,0,0,0
U04721,2026-02-08,Final-year student,Software Engineer,0,0,0,0,0,0
U04722,2026-01-10,Fresh graduate,Marketing,1,1,1,1,0,0
U04723,2026-02-25,Final-year student,Product Manager,1,1,1,1,0,0
U04724,2026-04-06,Fresh graduate,Product Manager,1,0,0,0,0,0
U04725,2026-01-02,Final-year student,Software Engineer,1,1,1,1,1,0
U04726,2026-01-31,Final-year student,Data Analyst,0,0,0,0,0,0
U04727,2026-05-23,Working professional,Product Manager,1,1,1,0,0,0
U04728,2026-04-22,Final-year student,Product Manager,1,0,0,0,0,0
U04729,2026-04-19,Fresh graduate,Software Engineer,1,1,0,0,0,0
U04730,2026-06-28,Final-year student,Marketing,1,0,0,0,0,0
U04731,2026-02-11,Final-year student,Product Manager,1,1,1,0,0,0
U04732,2026-06-11,Working professional,Product Manager,0,0,0,0,0,0
U04733,2026-03-05,Final-year student,Marketing,1,1,1,1,0,0
U04734,2026-06-16,Final-year student,Product Manager,1,1,1,1,1,1
U04735,2026-05-21,Working professional,Product Manager,1,0,0,0,0,0
U04736,2026-02-08,Fresh graduate,Software Engineer,1,0,0,0,0,0
U04737,2026-02-07,Fresh graduate,Product Manager,1,1,1,1,0,0
U04738,2026-04-08,Final-year student,Product Manager,1,1,1,0,0,0
U04739,2026-04-01,Final-year student,Software Engineer,1,1,1,1,0,0
U04740,2026-02-12,Fresh graduate,Software Engineer,1,1,1,0,0,0
U04741,2026-02-16,Final-year student,Product Manager,1,0,0,0,0,0
U04742,2026-06-11,Final-year student,Product Manager,1,1,0,0,0,0
U04743,2026-05-16,Fresh graduate,Software Engineer,1,1,1,1,1,0
U04744,2026-02-04,Final-year student,Software Engineer,1,0,0,0,0,0
U04745,2026-05-11,Final-year student,Data Analyst,1,1,1,0,0,0
U04746,2026-01-28,Final-year student,Data Analyst,1,1,1,0,0,0
U04747,2026-03-22,Final-year student,Software Engineer,1,1,1,0,0,0
U04748,2026-01-03,Fresh graduate,Data Analyst,1,1,1,0,0,0
U04749,2026-04-27,Working professional,Data Analyst,1,1,0,0,0,0
U04750,2026-02-02,Final-year student,Product Manager,1,1,1,1,0,0
U04751,2026-02-12,Final-year student,Marketing,1,1,0,0,0,0
U04752,2026-02-04,Fresh graduate,Data Analyst,1,0,0,0,0,0
U04753,2026-02-03,Final-year student,Product Manager,1,0,0,0,0,0
U04754,2026-01-14,Fresh graduate,Product Manager,1,1,1,1,0,0
U04755,2026-04-10,Working professional,Software Engineer,1,1,1,1,0,0
U04756,2026-06-06,Fresh graduate,Product Manager,1,1,1,0,0,0
U04757,2026-02-24,Final-year student,Software Engineer,1,1,0,0,0,0
U04758,2026-05-21,Working professional,Product Manager,1,1,1,1,0,0
U04759,2026-04-08,Final-year student,Product Manager,0,0,0,0,0,0
U04760,2026-02-15,Working professional,Product Manager,1,1,0,0,0,0
U04761,2026-01-12,Fresh graduate,Data Analyst,1,1,0,0,0,0
U04762,2026-05-21,Fresh graduate,Product Manager,1,1,1,0,0,0
U04763,2026-01-05,Working professional,Software Engineer,1,1,0,0,0,0
U04764,2026-03-17,Fresh graduate,Product Manager,1,0,0,0,0,0
U04765,2026-01-07,Final-year student,Product Manager,1,1,1,0,0,0
U04766,2026-05-20,Final-year student,Product Manager,1,1,1,0,0,0
U04767,2026-06-28,Fresh graduate,Product Manager,1,1,0,0,0,0
U04768,2026-02-28,Fresh graduate,Software Engineer,1,1,1,0,0,0
U04769,2026-02-26,Final-year student,Software Engineer,1,1,1,1,0,0
U04770,2026-04-12,Fresh graduate,Product Manager,1,0,0,0,0,0
U04771,2026-04-01,Fresh graduate,Product Manager,1,1,1,0,0,0
U04772,2026-03-10,Final-year student,Software Engineer,1,1,1,1,0,0
U04773,2026-03-07,Final-year student,Software Engineer,1,1,1,0,0,0
U04774,2026-02-03,Final-year student,Product Manager,1,1,1,1,0,0
U04775,2026-02-15,Final-year student,Data Analyst,1,1,0,0,0,0
U04776,2026-04-16,Final-year student,Product Manager,1,1,1,0,0,0
U04777,2026-05-13,Final-year student,Product Manager,1,1,1,0,0,0
U04778,2026-05-16,Final-year student,Software Engineer,1,1,1,1,0,0
U04779,2026-04-03,Final-year student,Software Engineer,0,0,0,0,0,0
U04780,2026-05-16,Fresh graduate,Data Analyst,1,1,0,0,0,0
U04781,2026-04-17,Final-year student,Product Manager,1,0,0,0,0,0
U04782,2026-03-06,Working professional,Product Manager,1,1,1,0,0,0
U04783,2026-03-05,Working professional,Software Engineer,1,1,0,0,0,0
U04784,2026-04-04,Fresh graduate,Product Manager,1,1,1,0,0,0
U04785,2026-02-25,Working professional,Product Manager,1,1,0,0,0,0
U04786,2026-05-18,Working professional,Software Engineer,0,0,0,0,0,0
U04787,2026-02-03,Final-year student,Product Manager,0,0,0,0,0,0
U04788,2026-01-10,Fresh graduate,Product Manager,1,1,1,0,0,0
U04789,2026-03-30,Final-year student,Product Manager,1,0,0,0,0,0
U04790,2026-01-13,Fresh graduate,Marketing,0,0,0,0,0,0
U04791,2026-02-04,Fresh graduate,Product Manager,1,1,1,1,0,0
U04792,2026-03-09,Final-year student,Product Manager,1,0,0,0,0,0
U04793,2026-01-01,Final-year student,Product Manager,1,1,1,0,0,0
U04794,2026-02-10,Working professional,Product Manager,1,0,0,0,0,0
U04795,2026-04-09,Final-year student,Product Manager,1,0,0,0,0,0
U04796,2026-03-09,Final-year student,Software Engineer,1,0,0,0,0,0
U04797,2026-06-11,Final-year student,Product Manager,1,1,1,0,0,0
U04798,2026-01-17,Fresh graduate,Product Manager,1,1,1,1,0,0
U04799,2026-05-10,Working professional,Product Manager,1,1,1,0,0,0
U04800,2026-04-17,Fresh graduate,Product Manager,1,0,0,0,0,0
U04801,2026-04-26,Final-year student,Product Manager,0,0,0,0,0,0
U04802,2026-05-01,Final-year student,Software Engineer,1,1,1,0,0,0
U04803,2026-01-10,Final-year student,Software Engineer,1,1,1,0,0,0
U04804,2026-05-23,Fresh graduate,Software Engineer,1,1,0,0,0,0
U04805,2026-03-01,Working professional,Product Manager,1,1,0,0,0,0
U04806,2026-04-28,Fresh graduate,Data Analyst,1,1,1,0,0,0
U04807,2026-02-22,Final-year student,Software Engineer,1,1,0,0,0,0
U04808,2026-03-13,Fresh graduate,Product Manager,1,1,1,0,0,0
U04809,2026-05-07,Final-year student,Product Manager,1,1,1,0,0,0
U04810,2026-06-18,Fresh graduate,Data Analyst,1,1,1,0,0,0
U04811,2026-06-08,Fresh graduate,Product Manager,1,1,1,1,0,0
U04812,2026-05-11,Fresh graduate,Product Manager,1,1,1,0,0,0
U04813,2026-04-07,Fresh graduate,Software Engineer,1,1,1,1,0,0
U04814,2026-04-05,Working professional,Product Manager,1,1,1,1,0,0
U04815,2026-06-23,Final-year student,Marketing,1,1,1,1,1,0
U04816,2026-02-07,Final-year student,Product Manager,1,1,1,0,0,0
U04817,2026-06-21,Final-year student,Product Manager,1,1,1,1,1,0
U04818,2026-04-27,Fresh graduate,Product Manager,1,0,0,0,0,0
U04819,2026-04-21,Fresh graduate,Product Manager,1,0,0,0,0,0
U04820,2026-04-17,Fresh graduate,Data Analyst,1,1,1,1,0,0
U04821,2026-05-27,Fresh graduate,Data Analyst,1,1,0,0,0,0
U04822,2026-05-03,Final-year student,Marketing,1,1,1,0,0,0
U04823,2026-01-18,Fresh graduate,Product Manager,1,1,0,0,0,0
U04824,2026-05-21,Fresh graduate,Product Manager,1,1,1,1,0,0
U04825,2026-05-12,Final-year student,Product Manager,1,1,0,0,0,0
U04826,2026-06-14,Final-year student,Product Manager,0,0,0,0,0,0
U04827,2026-06-18,Final-year student,Marketing,1,1,1,1,1,1
U04828,2026-06-20,Final-year student,Product Manager,1,1,1,0,0,0
U04829,2026-01-08,Fresh graduate,Product Manager,1,1,1,1,0,0
U04830,2026-04-24,Working professional,Product Manager,1,1,0,0,0,0
U04831,2026-06-18,Fresh graduate,Data Analyst,1,1,0,0,0,0
U04832,2026-06-23,Final-year student,Product Manager,1,1,1,1,0,0
U04833,2026-04-09,Fresh graduate,Software Engineer,0,0,0,0,0,0
U04834,2026-06-14,Fresh graduate,Software Engineer,1,1,1,0,0,0
U04835,2026-06-08,Final-year student,Data Analyst,1,0,0,0,0,0
U04836,2026-01-01,Working professional,Product Manager,1,0,0,0,0,0
U04837,2026-06-09,Final-year student,Product Manager,1,1,1,1,1,1
U04838,2026-04-25,Final-year student,Product Manager,1,1,1,0,0,0
U04839,2026-04-14,Final-year student,Data Analyst,1,0,0,0,0,0
U04840,2026-02-02,Final-year student,Marketing,1,1,0,0,0,0
U04841,2026-06-15,Working professional,Software Engineer,0,0,0,0,0,0
U04842,2026-02-23,Final-year student,Product Manager,0,0,0,0,0,0
U04843,2026-03-17,Final-year student,Product Manager,1,1,0,0,0,0
U04844,2026-02-23,Final-year student,Software Engineer,1,1,0,0,0,0
U04845,2026-06-24,Final-year student,Product Manager,1,1,1,0,0,0
U04846,2026-03-28,Final-year student,Software Engineer,1,1,1,1,0,0
U04847,2026-01-21,Final-year student,Data Analyst,0,0,0,0,0,0
U04848,2026-01-02,Fresh graduate,Product Manager,1,1,1,1,0,0
U04849,2026-06-26,Final-year student,Product Manager,1,0,0,0,0,0
U04850,2026-02-12,Fresh graduate,Product Manager,1,1,1,0,0,0
U04851,2026-05-19,Final-year student,Product Manager,1,0,0,0,0,0
U04852,2026-01-06,Fresh graduate,Software Engineer,1,1,1,1,0,0
U04853,2026-06-11,Working professional,Product Manager,1,1,1,1,0,0
U04854,2026-04-28,Final-year student,Product Manager,0,0,0,0,0,0
U04855,2026-02-10,Final-year student,Product Manager,1,0,0,0,0,0
U04856,2026-06-10,Working professional,Product Manager,1,1,1,0,0,0
U04857,2026-02-23,Fresh graduate,Software Engineer,1,0,0,0,0,0
U04858,2026-06-29,Fresh graduate,Software Engineer,1,1,1,0,0,0
U04859,2026-04-18,Final-year student,Product Manager,1,0,0,0,0,0
U04860,2026-03-22,Final-year student,Product Manager,1,1,1,1,0,0
U04861,2026-01-11,Fresh graduate,Product Manager,1,1,1,1,0,0
U04862,2026-02-16,Working professional,Product Manager,1,1,1,1,1,0
U04863,2026-01-11,Final-year student,Product Manager,1,1,1,1,0,0
U04864,2026-06-03,Fresh graduate,Marketing,1,1,1,1,0,0
U04865,2026-01-19,Fresh graduate,Product Manager,1,1,1,1,1,1
U04866,2026-01-21,Final-year student,Product Manager,1,1,1,1,1,1
U04867,2026-01-23,Final-year student,Product Manager,1,0,0,0,0,0
U04868,2026-06-25,Final-year student,Data Analyst,1,1,1,1,1,0
U04869,2026-06-24,Final-year student,Product Manager,1,1,1,1,1,1
U04870,2026-05-09,Fresh graduate,Marketing,1,1,1,0,0,0
U04871,2026-01-14,Final-year student,Product Manager,1,1,1,1,0,0
U04872,2026-04-01,Final-year student,Data Analyst,1,1,1,1,0,0
U04873,2026-06-20,Fresh graduate,Software Engineer,1,1,1,0,0,0
U04874,2026-01-18,Fresh graduate,Product Manager,1,1,1,1,1,1
U04875,2026-05-23,Fresh graduate,Product Manager,1,0,0,0,0,0
U04876,2026-01-04,Fresh graduate,Product Manager,1,1,1,1,0,0
U04877,2026-05-25,Final-year student,Data Analyst,1,0,0,0,0,0
U04878,2026-04-09,Fresh graduate,Data Analyst,1,0,0,0,0,0
U04879,2026-06-09,Final-year student,Product Manager,1,1,0,0,0,0
U04880,2026-03-16,Final-year student,Product Manager,1,0,0,0,0,0
U04881,2026-05-22,Final-year student,Product Manager,0,0,0,0,0,0
U04882,2026-06-01,Fresh graduate,Product Manager,1,1,1,0,0,0
U04883,2026-02-28,Fresh graduate,Software Engineer,1,1,1,1,0,0
U04884,2026-04-26,Final-year student,Product Manager,1,1,1,0,0,0
U04885,2026-03-24,Working professional,Product Manager,1,1,1,1,0,0
U04886,2026-03-19,Working professional,Data Analyst,1,1,1,0,0,0
U04887,2026-05-24,Final-year student,Software Engineer,1,1,1,0,0,0
U04888,2026-02-10,Fresh graduate,Data Analyst,1,1,1,0,0,0
U04889,2026-01-22,Final-year student,Product Manager,1,1,0,0,0,0
U04890,2026-03-28,Working professional,Marketing,0,0,0,0,0,0
U04891,2026-05-28,Final-year student,Software Engineer,0,0,0,0,0,0
U04892,2026-01-30,Final-year student,Product Manager,0,0,0,0,0,0
U04893,2026-03-03,Final-year student,Product Manager,1,1,0,0,0,0
U04894,2026-05-01,Final-year student,Data Analyst,1,0,0,0,0,0
U04895,2026-03-27,Fresh graduate,Product Manager,1,1,1,0,0,0
U04896,2026-04-20,Fresh graduate,Data Analyst,0,0,0,0,0,0
U04897,2026-04-06,Final-year student,Software Engineer,1,1,1,0,0,0
U04898,2026-05-26,Fresh graduate,Data Analyst,1,1,1,1,0,0
U04899,2026-06-07,Working professional,Software Engineer,1,1,1,1,0,0
U04900,2026-03-22,Fresh graduate,Marketing,1,1,1,1,0,0
U04901,2026-03-19,Fresh graduate,Product Manager,1,1,1,0,0,0
U04902,2026-02-20,Final-year student,Product Manager,1,1,1,1,0,0
U04903,2026-03-21,Final-year student,Software Engineer,1,1,0,0,0,0
U04904,2026-05-31,Working professional,Product Manager,1,1,1,1,0,0
U04905,2026-04-01,Fresh graduate,Software Engineer,1,1,0,0,0,0
U04906,2026-05-05,Fresh graduate,Software Engineer,1,1,1,0,0,0
U04907,2026-03-17,Working professional,Product Manager,1,1,1,1,0,0
U04908,2026-05-08,Final-year student,Data Analyst,1,0,0,0,0,0
U04909,2026-05-09,Fresh graduate,Product Manager,0,0,0,0,0,0
U04910,2026-04-06,Final-year student,Data Analyst,1,0,0,0,0,0
U04911,2026-06-18,Final-year student,Product Manager,1,0,0,0,0,0
U04912,2026-06-07,Fresh graduate,Software Engineer,1,0,0,0,0,0
U04913,2026-01-29,Final-year student,Data Analyst,1,1,0,0,0,0
U04914,2026-02-11,Working professional,Product Manager,1,0,0,0,0,0
U04915,2026-06-21,Final-year student,Product Manager,1,1,1,0,0,0
U04916,2026-03-14,Working professional,Product Manager,1,0,0,0,0,0
U04917,2026-02-25,Fresh graduate,Software Engineer,1,1,1,0,0,0
U04918,2026-05-24,Fresh graduate,Product Manager,0,0,0,0,0,0
U04919,2026-04-19,Working professional,Product Manager,1,1,1,0,0,0
U04920,2026-01-24,Final-year student,Data Analyst,1,1,1,0,0,0
U04921,2026-01-17,Final-year student,Product Manager,1,1,1,0,0,0
U04922,2026-05-26,Final-year student,Product Manager,1,0,0,0,0,0
U04923,2026-05-18,Final-year student,Software Engineer,1,1,1,1,1,0
U04924,2026-03-05,Working professional,Product Manager,1,0,0,0,0,0
U04925,2026-06-05,Fresh graduate,Product Manager,1,0,0,0,0,0
U04926,2026-01-23,Final-year student,Marketing,0,0,0,0,0,0
U04927,2026-06-06,Final-year student,Software Engineer,1,1,0,0,0,0
U04928,2026-01-15,Fresh graduate,Product Manager,1,1,0,0,0,0
U04929,2026-04-25,Fresh graduate,Data Analyst,1,1,1,1,0,0
U04930,2026-06-01,Final-year student,Product Manager,0,0,0,0,0,0
U04931,2026-04-22,Fresh graduate,Product Manager,1,1,1,1,0,0
U04932,2026-05-21,Fresh graduate,Software Engineer,1,1,1,1,0,0
U04933,2026-03-03,Fresh graduate,Product Manager,1,1,0,0,0,0
